tag2,count,percentage
de:veganer-krabbensalat,1,0.0
en:بتام-كمپانى,1,0.0
fr:lait-de-vache-demi-ecreme,1,0.0
lt:dried-fruits-abricoat,1,0.0
de:rührteig,1,0.0
en:trappista-cheeses,1,0.0
en:poissons-gras,1,0.0
en:out-flours,1,0.0
en:seminte-de-in,1,0.0
en:lentil-loaf,1,0.0
fr:cepes-3,1,0.0
fr:creme-glacee-sans-sucre,1,0.0
en:battone,1,0.0
en:epicerie-produits-deshydrates-bouillons-produits-lyophilises-a-reconstituer-bouillons-de-mouton,1,0.0
fr:pate-a-tartiner-a-base-de-pois-chiches,1,0.0
en:quarkspeise,1,0.0
sk:apfelmark,1,0.0
en:wheatmeal-toast,1,0.0
fi:myslipa,1,0.0
fr:boisson-gazeuse-bio-aromatisee-aux-agrumes,1,0.0
en:cornish-cheddar-cheese,1,0.0
th:อาหารขยะ,1,0.0
fr:boissons-au-lait-vegetal,1,0.0
en:scrapple,1,0.0
de:fertigrisotto,1,0.0
en:chickpea-curry,1,0.0
en:dark-chocolate-in-a-crispy-sugar-shell,1,0.0
en:ořechy-a-vyrobky-z-nich,1,0.0
fr:choucroute-bio,1,0.0
fr:semoule-de-manioc,1,0.0
fr:morceaux-vegetariens-a-base-de-soja,1,0.0
sl:zamrznjene-jedi,1,0.0
fr:saucisses-brasses,1,0.0
en:japanese-umami-paste,1,0.0
en:raw-macadamia-nuts,1,0.0
it:snack-salato-cotto-in-forno,1,0.0
de:algennudeln,1,0.0
en:هبا٨د,1,0.0
es:barres-chocolatees-au-lait,1,0.0
cs:energie-kj-1368,1,0.0
de:protein-creme,1,0.0
en:tinned-prunes,1,0.0
en:vegetable-tortilla-chips,1,0.0
en:steaks-surgeles,1,0.0
de:reis-bowl,1,0.0
fr:glace-bi-gout,1,0.0
fr:sorbet-batonnet,1,0.0
es:salades-congelees,1,0.0
en:zero-sugar,1,0.0
pl:posiłek-w-płynie,1,0.0
en:vegetable-meals,1,0.0
fr:fromagere,1,0.0
sk:weight-gainer,1,0.0
fr:mixed-vegetable-burger,1,0.0
sv:frukt-och-nötbar,1,0.0
fr:finger-food,1,0.0
en:schwartz-roast-beef-gravy,1,0.0
en:panier-feuilletee-aux-fruits-de-mer,1,0.0
en:breakfast-cereals-rich-in-fibre-fortified-with-protein,1,0.0
en:pain-au-lait-brioche,1,0.0
en:zuckerfrei,1,0.0
fr:oeufs-de-harengs-noirs,1,0.0
ro:orez-bob-mare,1,0.0
fr:riz-en-sachet,1,0.0
fr:fromage-extra-dur,1,0.0
fr:biscuit-aux-cereales-et-aux-pepites-de-chocolat,1,0.0
fr:alimentos-congelados,1,0.0
en:peeled-sweet-potatoes,1,0.0
lt:ehsh,1,0.0
en:thins-long-buns,1,0.0
de:eier-nudeln,1,0.0
fr:biscuits-caramel,1,0.0
fr:french-dressing,1,0.0
es:grasas-saturadas,1,0.0
en:gula-19-g,1,0.0
en:potatoes-starch,1,0.0
en:farine-di-grano,1,0.0
en:sweet-potato-and-cashew-dip,1,0.0
fr:paupiettes-de-poisson,1,0.0
en:alimentos-y-bebidas-de-origen-vegetal-bebidas-bebidas-para-tomar-calientes-bebidas-de-origen-vegetal-plantas-para-infusiones-tila,1,0.0
fr:biscuit-beurre,1,0.0
en:vegan-scotch-egg,1,0.0
en:mermeladas-y-confituras,1,0.0
en:artisan-flatbread,1,0.0
fr:fromage-en-grain,1,0.0
it:pesto-alle-zucchine,1,0.0
en:15,1,0.0
en:mackerel-in-tomato-sauce,1,0.0
fr:gaufrettes-fourrees-et-enrobees,1,0.0
pt:pao-leite-pepitas-de-chocolate,1,0.0
fr:poulet-aigre-doux,1,0.0
en:minced-pork,1,0.0
fr:courgettes-aubergines-poivrons-oignons-fenouil,1,0.0
ro:ambalat-conservă,1,0.0
fr:desserts-lactes-au-tapioca,1,0.0
de:joghurt-mild,1,0.0
ja:うまい棒,1,0.0
de:weizenkleingebäck-zum-fertigbacken,1,0.0
it:caponata-di-melenzane,1,0.0
sl:tekući-jogurti,1,0.0
it:fesa-di-tacchino,1,0.0
en:pecorino-cheese,1,0.0
en:pommes-de-terre-jazzy,1,0.0
de:kindersnacks,1,0.0
ru:крекер-сухое-печенье-классическии,1,0.0
en:frozen-veggie-cocktail-sausages,1,0.0
en:mixed-seeds-with-mixed-nuts,1,0.0
fr:desserts-op-basis-van-melk,1,0.0
de:würstchen-mit-käse,1,0.0
fr:matiere-grasse-vegetale-a-70-type-margarine-doux,1,0.0
it:filetti-vegetariani,1,0.0
uk:соуси-соєві,1,0.0
en:veganes-fleisch,1,0.0
en:gherkins-in-brine,1,0.0
fr:jus-breakfast-drink,1,0.0
en:lait-avoine,1,0.0
de:frische-eier-teigwaren-mit-einer-füllung-aus-pilzen,1,0.0
en:pure,1,0.0
en:cocoa-glazed-tofu-bar,1,0.0
fr:pates-de-tandoori,1,0.0
bg:pâtisseries,1,0.0
en:poissons-en-conserve,1,0.0
en:verduras-y-hortalizas-y-sus-productos,1,0.0
de:obst-konserve,1,0.0
en:creame,1,0.0
es:croquetas-de-pollo,1,0.0
en:canada-organic,1,0.0
en:lomp,1,0.0
fr:chips-au-chili,1,0.0
fr:coquillages-surgeles,1,0.0
en:biscuit-spread,1,0.0
fr:saumons-fumes-d-alaska,1,0.0
fr:barres-croquantes-aux-7-grains-quinoa,1,0.0
en:premade-peanut-butter-jelly,1,0.0
de:salami-milano-bio,1,0.0
fr:confitures-de-prunes-et-mirabelles,1,0.0
es:mutabal,1,0.0
it:tavoletta-di-cioccolato-al-latte-con-liquirizia,1,0.0
cs:chef-select,1,0.0
fr:sauce-honey-moutarde,1,0.0
fr:salade-surimi,1,0.0
fr:fromage-frais-foisonne-aux-fruits,1,0.0
en:mehlspeisen,1,0.0
en:epicerie-condiments-sauces-moutardes-moutardes-de-dijon,1,0.0
en:frozen-herbs,1,0.0
uk:sweet-bar-with-coconut-flakes-in-chocolate,1,0.0
es:bebida-con-extracto-de-hojas,1,0.0
de:vollmilchschokolade-mit-haselnüssen,1,0.0
de:brühen-hefefrei,1,0.0
fr:chocolat-noir-57,1,0.0
hu:füstölt-sonka,1,0.0
fr:salades-au-salade-mexicaine,1,0.0
en:cheese-flavoured-maize-snack,1,0.0
en:sof-brand-store-baked-cranberry-walnut-sourdough-loaf,1,0.0
it:succhi-di-pesca,1,0.0
en:salted-caramel-yogurt,1,0.0
fr:pur-jus-multifruits,1,0.0
pl:ruż,1,0.0
en:honeydew-melons,1,0.0
fr:smoothie-framboise-myrtille,1,0.0
en:pitted-green-olives-and-kalamata-olives-in-a-chilli-marinade,1,0.0
en:olive-oils-from-provence,1,0.0
it:yogurt-greco-al-limone,1,0.0
en:ene,1,0.0
en:carbonated-fruit-soft-drinks-without-sugar,1,0.0
fr:surimis-sauce-tomate-cuisinee,1,0.0
en:putenbrustaufschnitt,1,0.0
fr:sauce-thym-romarin,1,0.0
ru:соус-на-основе-растительных-масел-чесночный-массовая-доля-жира-60-гост-31755-2012,1,0.0
en:grapefruit-yogurts,1,0.0
de:mango-curry-sauce,1,0.0
fr:terrines-de-vollailes,1,0.0
es:lecitinas,1,0.0
es:galletas-con-tableta-de-chocolate-con-leche,1,0.0
en:quarter-pounders,1,0.0
sv:sas,1,0.0
fr:pain-de-semoule,1,0.0
it:prodotto-salato-da-forno,1,0.0
fr:lait-vegetarien,1,0.0
en:fruit-powder,1,0.0
en:coconut-bar,1,0.0
en:frutos-de-cascara-tostados,1,0.0
en:cod-fishcake,1,0.0
uk:йогурт-без-цукру-без-наповнювача-вершковий,1,0.0
it:pasta-di-ceci,1,0.0
fr:plat-feuillete,1,0.0
en:food-organic,1,0.0
fr:galettes-de-riz-au-chocolat,1,0.0
en:trapista-sajt,1,0.0
en:salted-caramel-milk-chocolate,1,0.0
en:beef-vegetable-stew-with-beetroot-and-white-cabbage,1,0.0
en:сирена,1,0.0
fr:cake-sucres,1,0.0
en:plastic-wrap,1,0.0
pt:cereais-pequeno-almoco,1,0.0
en:dairies-fermented-foods-fermented-milk-products-jogurt-greek-yogurts,1,0.0
en:canned-sweetcorn,1,0.0
fr:barre-de-yogurt-glacee,1,0.0
el:protein,1,0.0
it:uova-biologiche,1,0.0
es:quesada-pasiega,1,0.0
en:2-yr-aged-cheddar-cheese,1,0.0
en:shrimps-in-brine,1,0.0
en:penaut-flour,1,0.0
el:φυτικό-μη-γαλακτοκομικό-προϊόν,1,0.0
fr:salades-repas,1,0.0
it:baccala-mantecato,1,0.0
es:salsichon,1,0.0
en:rolled-oats-with-vegetables,1,0.0
en:chicken-eviscerated-without-offal-raw,1,0.0
en:chocolate-pralle,1,0.0
en:roasted-and-salted-pistachio,1,0.0
en:low-fat-dairy,1,0.0
fr:nonnettes-a-la-fraise,1,0.0
en:frozen-chicken-eggs,1,0.0
en:toasted-seed-mix,1,0.0
fr:creme-d-anchois,1,0.0
en:savoury-rice,1,0.0
fr:mini-genoise-avec-un-enrobage-au-cacao-maigre-et-un-fourrage-au-lait-aromatise,1,0.0
de:halbrahm-laktosefrei,1,0.0
en:bake-off,1,0.0
en:yuzu-drinks,1,0.0
pt:suplemento,1,0.0
it:cracker-ai-cereali,1,0.0
sl:riž,1,0.0
de:milchmischgetr-molke,1,0.0
en:plantebaserede-fødevarer,1,0.0
fr:mini-baba-imbibe-d-une-preparation-au-rhum-et-a-la-vanille,1,0.0
en:hanfole,1,0.0
en:matiere-grasse-31g-dont-acides-gras-satures,1,0.0
en:different-flavours,1,0.0
en:creamfields-mild-cheddar,1,0.0
en:breakfast-sconce,1,0.0
en:tortelloni-ricotta-e-spinaci,1,0.0
en:honey-roasted-cashews,1,0.0
it:marmellate-di-ciliegie,1,0.0
en:bratkartoffeln,1,0.0
en:fermented-natural-yoghurt-with-live-kefir-cultures,1,0.0
da:æbleskiver,1,0.0
de:beikostöl,1,0.0
es:berberechos-al-natural-rias-gallegas,1,0.0
en:lighter-dairy-free-spread,1,0.0
ro:icre,1,0.0
es:arroz-cinco-delicias,1,0.0
it:biscotti-doppio-cioccolato,1,0.0
en:guindilla,1,0.0
fr:dessert-a-cuire,1,0.0
en:brazil-nuts-chocolate,1,0.0
it:pistacchio,1,0.0
fr:pommes-de-terre-rapees,1,0.0
fr:haricots-verts-coupes-extra-fins,1,0.0
fr:cannelloni-plat-complet,1,0.0
tr:kraker,1,0.0
de:protein-gums,1,0.0
en:natural-unpasteurized-buckwheat-honey,1,0.0
de:hühnerei,1,0.0
it:pane-guttiau-fritto,1,0.0
de:kalamataoliven,1,0.0
it:cannoli-di-wafer,1,0.0
es:pan-dulce-glaseado,1,0.0
nl:ontbijkoek,1,0.0
fr:pollen-des-fleurs-seche,1,0.0
sk:boiled-beetroot,1,0.0
en:scallops-tart,1,0.0
en:kefir-milk,1,0.0
en:easyyo-yogurt,1,0.0
fr:pate-crues,1,0.0
en:100-organic-bran-sticks,1,0.0
fr:gyozas-au-poulet,1,0.0
fr:mates,1,0.0
en:laksefilet,1,0.0
it:condimemto,1,0.0
fr:preparations-pour-cocktails,1,0.0
en:frozen-chicken-steaks,1,0.0
fr:chocolat-noir-minimum-51-cacao,1,0.0
en:dutch-bakery-products,1,0.0
en:plant-based-chicken,1,0.0
fr:oats-meal,1,0.0
fr:barre-au-riz,1,0.0
en:responsibly-sourced-kiln-roast-salmon-fillets-in-a-sweet-chilli-marinade,1,0.0
es:pan-cero-cero,1,0.0
fr:salamis-danois,1,0.0
de:mineralisierung,1,0.0
en:butter-milk,1,0.0
en:bonbon-jujube,1,0.0
sv:blandfärs,1,0.0
en:sliced-butter-bread,1,0.0
fr:taboules-provencaux,1,0.0
fr:calibre-58-72-mm,1,0.0
en:kraut,1,0.0
fr:preparation-pour-nappage,1,0.0
en:mallow-bar-coated-with-chocolate,1,0.0
en:deep-frozen-mango,1,0.0
en:roasted-garlic-hummus,1,0.0
en:gluten-free-whole-grain-bites,1,0.0
en:cookies-with-white-chocolate-chunks,1,0.0
de:graved-lachs,1,0.0
es:suplementos-alimenticios,1,0.0
en:resins,1,0.0
en:milk-alternatives,1,0.0
sk:pukance,1,0.0
en:snack-candy,1,0.0
en:peach-and-pineapple-in-fruit-jelly,1,0.0
fr:bettraves-en-boite,1,0.0
fr:preparations-pour-risottos,1,0.0
sv:äpplejuice,1,0.0
sv:protoin-bar,1,0.0
en:larabar,1,0.0
en:grain-based-meal-variety-pack,1,0.0
de:bio-snack,1,0.0
it:biscotti-senza-zucchero-aggiunto,1,0.0
sr:сочиво,1,0.0
en:baking-ingredient,1,0.0
de:gefrorener-gehackter-knoblauch,1,0.0
en:high-potassium,1,0.0
fr:pates-fraiches-aux-oeufs-farcies-aux-champignons-aromatisees,1,0.0
fr:melange-epices,1,0.0
es:galletas-veganas,1,0.0
en:beancurd-slice,1,0.0
fr:puree-saucisse-de-toulouse,1,0.0
en:traditional-lebanese-flat-bread,1,0.0
en:nut-spread,1,0.0
fr:pao-de-lo,1,0.0
fr:biscuits-aperitifs-souffles-a-base-de-lentilles,1,0.0
pl:adżyka,1,0.0
en:lentil-cake,1,0.0
de:bulgursalate,1,0.0
fr:rillettes-de-merlan,1,0.0
fr:jambon-de-bayonne-fines-tranches,1,0.0
fr:noix-de-pecans-grillees,1,0.0
nb:oil,1,0.0
en:vegetable-salad-ready-to-eat,1,0.0
fr:filets-d-anchois-aux-capres,1,0.0
en:fois,1,0.0
it:integ,1,0.0
en:mielonka,1,0.0
en:gluten-free-certified,1,0.0
de:vegane-mortadella,1,0.0
en:fish-and-shrimp-au-gratin-previously-frozen,1,0.0
en:wheat-bre,1,0.0
pl:capperi,1,0.0
fr:bloc-de-foie-gras-de-canard-au-sel,1,0.0
en:thai-massaman-curry-kit,1,0.0
fr:filet-de-porc-marine,1,0.0
de:instant-nudelsuppe,1,0.0
fi:kuitulisät,1,0.0
en:fresh-corn,1,0.0
de:weizenprodukt-nudeln,1,0.0
de:gemüsewurst,1,0.0
en:wheat-germ-digestive-biscuits,1,0.0
it:aceto-di-melograno,1,0.0
en:gelati,1,0.0
fr:pastilles-avec-edulcolorants,1,0.0
nb:valnøtter,1,0.0
es:champignons-de-paris-eminces,1,0.0
en:the-fishmonger,1,0.0
en:chese,1,0.0
de:grüne-oliven-geschwärzt,1,0.0
en:caramel-topped-ice-creams,1,0.0
fr:soft-baked-oat-bar,1,0.0
en:salad-with-salmon,1,0.0
uk:сардини-в-соняшниковій-олії,1,0.0
en:riced-vegetables,1,0.0
de:pizzateig-mit-tomatensauce,1,0.0
en:omelette-with-mushrooms,1,0.0
fr:crevettes-en-sauce,1,0.0
fr:preparation-pour-pains-matlouh-kesra,1,0.0
fr:ferrero-rocher,1,0.0
en:white-sourdough-bread,1,0.0
fr:patisserie-boulangere,1,0.0
en:recyclable,1,0.0
en:kippenbouillons,1,0.0
sv:pastiller,1,0.0
pl:gghh,1,0.0
en:latte-di-mandorla,1,0.0
en:seet-curd,1,0.0
el:crocker-peanuts,1,0.0
fr:sauce-nacho-cheese,1,0.0
fr:knr-dcr-legum-autom-4x83g,1,0.0
fr:preparation-culinaire-biologique-au-soja,1,0.0
en:drury-lane-ham,1,0.0
fr:fromage-frais-double-creme,1,0.0
en:pate-a-tartiner-chocolat-et-noisette,1,0.0
it:crakers,1,0.0
fr:confiture-ananas,1,0.0
de:husten-bonbons-ohne-zucker,1,0.0
de:eingelegte-tomaten,1,0.0
fr:yaourts-au-sirop-d-erable,1,0.0
es:queijos-franceses,1,0.0
en:punomasni-meki-sir-u-salamuri,1,0.0
fr:graines-de-tournesol-en-coque-sans-sel,1,0.0
es:light-en-grasa,1,0.0
en:frozen-avocado-chunks,1,0.0
fr:jus-artisanal,1,0.0
en:fruit-and-grain-bites,1,0.0
sr:jogurt-sa-2,1,0.0
en:cashew-butter-filled-dark-chocolate,1,0.0
fr:pates-farcis,1,0.0
de:tzatzikisalate,1,0.0
el:grilled-cheese,1,0.0
fr:huile-d-olive-aux-piments,1,0.0
en:edelgistvlokken,1,0.0
en:frances-carmel-corn,1,0.0
fr:hache-prepare,1,0.0
de:gemüse-in-aufguss,1,0.0
fr:e472e,1,0.0
ro:better-lemon,1,0.0
fr:cube-de-fromage,1,0.0
de:tunn,1,0.0
ro:zahar,1,0.0
en:organic-prepared-foods,1,0.0
en:whole-grain-crackers,1,0.0
it:croissant-con-granella-di-zucchero,1,0.0
es:jamon-sanduche,1,0.0
fr:xxl,1,0.0
da:müslibar,1,0.0
fr:panettone-classico,1,0.0
fr:ookies,1,0.0
en:refrescos,1,0.0
en:roasted-soyabean-with-salt,1,0.0
fr:cereales-en-grano,1,0.0
de:tiefgefrorenes-gebäck,1,0.0
en:liquid-iv-hydration-sticks-5-64-oz,1,0.0
pt:pao-indiano,1,0.0
fr:volailles-des-landes,1,0.0
fr:couscous-en-boite,1,0.0
fr:matieres-grasses-tartinables-a-teneur-en-lipides-62,1,0.0
th:เห็ด,1,0.0
nl:groene-curry,1,0.0
nb:koteletter,1,0.0
en:oil-blend-with-olive-oil,1,0.0
de:babykost-von-geburt-an,1,0.0
en:sussspeisen,1,0.0
en:whole-meal-muffins,1,0.0
en:supplememt,1,0.0
en:bolognese-pastas,1,0.0
en:thes-glaces,1,0.0
en:crepes-sale,1,0.0
en:wholefood,1,0.0
es:chifles-de-sal,1,0.0
en:frozen-cut-broccoli,1,0.0
en:pork-buns,1,0.0
en:tartelettes,1,0.0
en:ceaser-dressing,1,0.0
fr:croques-fromage-barquette-1kg,1,0.0
de:kochschokolade,1,0.0
fr:abricots-tendres-seches,1,0.0
de:pudding-pulver,1,0.0
fr:puree-de-pistaches,1,0.0
fr:olives-vertes-au-fromage,1,0.0
ca:bio,1,0.0
it:croccante-alle-mandorle,1,0.0
en:dulce-de-mani,1,0.0
de:cukros-ételek,1,0.0
fr:plats-prepares-au-saumon,1,0.0
it:cornetti-senza-latte-e-uova,1,0.0
fi:paahdettu-tuorejuusto,1,0.0
fr:araignees-de-porc,1,0.0
pt:creme-de-leite-vegetal,1,0.0
sv:lentil-rings,1,0.0
en:raucherwildlachs,1,0.0
ja:塗り物,1,0.0
en:organic-unsweetened-apple-sauce,1,0.0
en:key-lime-pie-chresecake,1,0.0
fr:pain-au-seigle-complet,1,0.0
en:galette-salee,1,0.0
nb:chiafrø,1,0.0
nl:diepvries-mangos,1,0.0
fr:pain-tresse-au-beurre,1,0.0
en:cashew-spicy,1,0.0
en:whole-wheat-toast,1,0.0
fr:fondant-au-sucre,1,0.0
fr:fromages-deshydrates,1,0.0
de:zuckerfrei-gewürz-spekukatius,1,0.0
en:snacks-snacks-sucres-barres,1,0.0
en:bars-c,1,0.0
fr:galettes-polenta,1,0.0
de:blätterteigtasche,1,0.0
en:kakao-glasur,1,0.0
fr:fondants-au-sucre,1,0.0
fr:eaux-aromatisees-a-teneur-en-sucres-2,1,0.0
en:multigrain-porridge-oats,1,0.0
fr:filets-d-esturgeons-au-vin-blanc,1,0.0
en:evaporated-milk-analogue-with-vegetable-oil,1,0.0
en:gluten-free-toasts,1,0.0
fr:ferments-pour-yahourts,1,0.0
en:alpine-milk-chocolate,1,0.0
de:spitzenreis,1,0.0
fr:mortadelle-de-poulet-aux-olives-vertes,1,0.0
en:sauce-salsa,1,0.0
fr:plat-exotique,1,0.0
tr:sütlü-fındık-kreması,1,0.0
es:chocolats-noirs-aromatises,1,0.0
ru:брынзовый-сыр,1,0.0
en:bebidas-bebidas-carbonatadas-sodas-bebidas-de-cola,1,0.0
en:vegan-meals,1,0.0
en:sallty-snacks,1,0.0
en:diet-breakfast-cereals-with-fruits-not-fortified,1,0.0
it:pant,1,0.0
en:ragout,1,0.0
ar:شكلاتة,1,0.0
pt:biscoito-recheado-de-chocolate-wafer,1,0.0
fr:chocolate-peanut-butter,1,0.0
en:brave-super-hoops,1,0.0
it:pane-morbido-proteico,1,0.0
nl:wokolie,1,0.0
en:coffee-sweeteners,1,0.0
fr:galichons,1,0.0
it:torta-al-limone,1,0.0
fr:sandwich-poulet-moutarde-salade,1,0.0
en:sussrahmbutter,1,0.0
fr:compote-pomme-allegee-en-sucre,1,0.0
en:sliced-salami,1,0.0
el:a,1,0.0
it:riso-nero,1,0.0
fr:mousseline-de-marrons,1,0.0
nb:pastasaus,1,0.0
en:tofu-spreads,1,0.0
es:pan-con-salvado,1,0.0
en:savory-rice,1,0.0
fr:filets-de-truite-saumonee,1,0.0
de:roulade,1,0.0
en:simmer-sauces,1,0.0
ro:creme-brânză,1,0.0
nl:chocolade-pudding,1,0.0
fr:yaourts-nature-bio-eco,1,0.0
fr:liant,1,0.0
en:medium-cheddar,1,0.0
fr:sauces-fraiches,1,0.0
de:wuarkfein,1,0.0
da:skyr-med-vanilje,1,0.0
en:salade-crevettes-grises,1,0.0
es:galletas-con-salvado,1,0.0
en:palets-de-legumes-prefrits-cuits-surgeles,1,0.0
sl:sladkarije,1,0.0
pt:massas-e-farinhas,1,0.0
fr:bonbon-caramel,1,0.0
en:anacardo-tostado-0-sal-anadida,1,0.0
en:pickled-brocoli,1,0.0
en:lemon-flavoring,1,0.0
es:queso-cortado-tierno,1,0.0
it:matmellata,1,0.0
en:peach-tea-drink-mix,1,0.0
fr:dessert-lacte-hp-hc-le-brasse-saveur-vanille,1,0.0
es:pan-blanco-ideal,1,0.0
en:frozen-raw-french-fries-intended-to-be-microwaved,1,0.0
en:sweet-potato-casserole,1,0.0
es:mezcla-en-polvo-para-preparar-bebida,1,0.0
fr:80-100,1,0.0
en:kleinur-baked-goods,1,0.0
en:bol-butternut-squash-and-chilli-soup,1,0.0
fr:gelees-de-roses,1,0.0
en:chicken-steaks,1,0.0
de:dinkelmus,1,0.0
en:shaved-ham,1,0.0
en:quick-frozen-dumplings,1,0.0
en:peanut-caramel-bar,1,0.0
es:desa,1,0.0
en:still-fruit-drink,1,0.0
en:fruit-slices-in-juice,1,0.0
en:chips-fritos,1,0.0
fr:sandwichs-au-pastrami,1,0.0
es:gran,1,0.0
de:bauernschinken,1,0.0
ru:dfhjgffd,1,0.0
en:mango-bar,1,0.0
it:biscotti-savoiardi,1,0.0
fi:eväsleipä,1,0.0
hr:vhrnje,1,0.0
fr:hiboux-en-chocolat,1,0.0
en:breaded-sausage,1,0.0
en:vanillejoghurt,1,0.0
de:mehrfrucht-saft,1,0.0
nb:baguetter,1,0.0
en:puffy-pastry-steak,1,0.0
hu:salátatál,1,0.0
ro:suc-nuca-de-cocos,1,0.0
en:cheese-bergbaron,1,0.0
it:burri,1,0.0
fr:produits-de-la-mer-francaise,1,0.0
sv:sallad,1,0.0
fr:golden-syrup,1,0.0
en:chicken-and-ham-meals,1,0.0
en:electrolyte-sodium-drink,1,0.0
fr:pain-epices,1,0.0
fr:boisson-a-base-de-pomme-et-carottes,1,0.0
fr:assortiments-de-fromages,1,0.0
pt:cafe-especial,1,0.0
fr:yogourt-peche-proteine,1,0.0
en:dairy-free-sour-cream,1,0.0
de:lollis,1,0.0
de:zartbitterschokade,1,0.0
fr:soupe-de-legumes-frais,1,0.0
pl:kaszki,1,0.0
it:wafers-al-cioccolato,1,0.0
ro:anșoa,1,0.0
de:frische-teigtaschen,1,0.0
fr:banana-breads,1,0.0
de:kicherebsen,1,0.0
it:formaggio-fuso-a-spicchi,1,0.0
en:pasta-shapes-in-tomato-sauce,1,0.0
da:hot-noodles,1,0.0
fr:acai-en-poudre,1,0.0
fr:crispy-onion-rings,1,0.0
en:fish-catch-area-cancer-pagurus,1,0.0
de:käsewiener,1,0.0
fr:tagliatelles-de-soja-noir,1,0.0
fr:volailles-du-gatinais,1,0.0
en:cacao-in-polvere,1,0.0
nl:gefermenteerd-plantaardig-alternatief-voor-yoghurt-met-4-5-mango,1,0.0
fr:navettes-provencales,1,0.0
pt:chocolate-de-pistacho,1,0.0
de:penne-aus-kichererbsen,1,0.0
fr:salades-carottes-rapees,1,0.0
fr:susswaren,1,0.0
fr:coquille-briochee-nature,1,0.0
de:cacao-cubes,1,0.0
en:chapattis,1,0.0
fr:boisson-au-jus-d-ananas,1,0.0
it:vellutata-di-broccoli-e-lenticchie,1,0.0
ru:мороженое-в-виде-батончика,1,0.0
en:candy-store,1,0.0
fr:pate-a-tartiner-depuis-1950,1,0.0
en:red-thai-infused-salmon,1,0.0
en:chocolate-bar-hazelnut-mouse,1,0.0
de:tapioka-stärke,1,0.0
it:bastoncini-vegani,1,0.0
fr:pate-fraiche-prete-a-derouler,1,0.0
en:steak-and-ale-pie,1,0.0
de:schinken-lyoner,1,0.0
de:vielfruchtmüsli,1,0.0
fr:gigot,1,0.0
en:pavlova,1,0.0
fr:tartare-de-rouge-gorge,1,0.0
fr:fromage-triple-creme,1,0.0
en:plant-based-foods-and-beveragesplant-based-foodspegumes-and-their-productsspreadsnuts-and-their-productsvegetable-spreadsoilseed-pureespeguminous-buttersnuts-butterspeanut-butterscrunchy-peanut-butters,1,0.0
en:brown-bread-mix,1,0.0
en:orange-biscuits,1,0.0
fr:confiture-au-sucre-de-canne,1,0.0
de:geräucherte-lachsforelle,1,0.0
en:wholegrain-mustard,1,0.0
de:cashew-cranberry-mix,1,0.0
nl:hollandse-geitenkaas,1,0.0
es:mantequilla-de-nueces,1,0.0
de:veganer-stick,1,0.0
en:soaked-beer-malt-bread,1,0.0
de:bambussprossen,1,0.0
ar:orange-juice-drink,1,0.0
en:energie,1,0.0
en:chocolate-coated,1,0.0
fr:fromage-grana-padano,1,0.0
en:bob-s-red-mill-wheat-germ,1,0.0
en:red-chilli-sauces,1,0.0
el:ρόφημα-γάλακτος-με-καλλιέργεια-κεφίρ-και-γεύση-ροδάκινο,1,0.0
en:slices-of-whole-wheat-bread,1,0.0
en:chocolate-bonbons,1,0.0
en:cheesy-chips,1,0.0
en:plant-based-foods-and-beverages-plant-based-foods-condiments-fruits-and-vegetables-based-foods-culinary-plants-vegetables-based-foods-garlic-and-their-products-garlic,1,0.0
fr:knorr-dcr-epi-cr-afh-2x1l,1,0.0
en:sardinen,1,0.0
fr:poulet-grille,1,0.0
fr:pannee,1,0.0
fr:morue-en-conserve,1,0.0
sv:makaroner,1,0.0
fr:chips-boules-fromage,1,0.0
fr:rissoles-de-savoie,1,0.0
en:instant-cheesecake-mix,1,0.0
en:corn-based-snack-food,1,0.0
fr:laitiere-au-fromage-frais,1,0.0
fr:poelee-cuisinee,1,0.0
it:vegetariano,1,0.0
da:falafelfars,1,0.0
en:pearl-barley,1,0.0
en:azien,1,0.0
en:genoa-salami,1,0.0
en:wholemeal-pasta,1,0.0
fr:soupe-deshydrate,1,0.0
nb:erter,1,0.0
fr:rognons-de-boeuf-sauce-madere,1,0.0
es:lomo-salmon,1,0.0
fr:pate-sauce-tomate,1,0.0
fr:croissant-au-saumon-fume,1,0.0
nl:appelcake,1,0.0
de:confitures-d-abricot,1,0.0
en:oat-bar-rolled-oats,1,0.0
en:chocolate-malt-powder-drink,1,0.0
en:icelandic-yoghurt,1,0.0
fr:fleischgerichte,1,0.0
en:garlic-and-rosemary-roasting-potatoes,1,0.0
en:sourdough-rye-breads,1,0.0
en:con-edulcorantes,1,0.0
fr:spazli-aux-oeufs,1,0.0
fr:veloute-de-courges-bio,1,0.0
fr:sachet-individuel,1,0.0
fr:toasts-aux-figues-et-amandes,1,0.0
ro:salata-vinete,1,0.0
fr:fraises-au-sirop,1,0.0
en:biscuit-with-palm-oil,1,0.0
en:zitronenlimonaden,1,0.0
fr:fruits-bio,1,0.0
fr:cafe-instantane-g7,1,0.0
en:frozen-spearmint,1,0.0
fr:9,1,0.0
en:torsades,1,0.0
es:sirope-de-datiles,1,0.0
en:unsalted-edamame-kernels,1,0.0
fr:preparation-a-base-de-tomate,1,0.0
fr:feuilles-de-verveine-seche,1,0.0
th:แมคคาดาเมียอบแห้ง,1,0.0
hr:knedle,1,0.0
